"SPORT","YEAR","BRAND","PROGRAM","CARD SET","ATHLETE","TEAM","POSITION","CARD NUMBER","SEQUENCE"
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Gautier Lloris","Havre AC","D",8,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Stanis Idumbo","AS Monaco","M",9,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Timothy Weah","Olympique de Marseille","F",10,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Mamadou Sarr ","RC Strasbourg Alsace","D",11,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Robinio Vaz ","Olympique de Marseille","F",12,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Marius Courcoul","Angers SCO","M",13,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Ousmane Camara","Angers SCO","D",14,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Yassin Belkhdim","Angers SCO","M",15,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Prosper Peter","Angers SCO","F",16,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Tyler Morton","Olympique Lyonnais","M",17,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Khalis Merah","Olympique Lyonnais","M",18,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Senny Mayulu ","Paris Saint-Germain","M",19,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Goncalo Ramos","Paris Saint-Germain","F",20,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Matthieu Udol","RC Lens","D",21,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Samson Baidoo ","RC Lens","D",22,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Joao Neves","Paris Saint-Germain","M",23,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Habib Diallo","FC Metz","F",24,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Sadibou Sane","FC Metz","D",25,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Ibrahim Mbaye","Paris Saint-Germain","F",26,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Alexis Vossah","Toulouse FC","M",27,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Kendry Paez","RC Strasbourg Alsace","M",28,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Hamza Igamane","LOSC Lille","F",29,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Red Wave","Darryl Bakola","Olympique de Marseille","M",30,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Hyun-seok Hong","FC Nantes","D",1,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Matthis Abline","FC Nantes","F",2,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Romain Perraud","LOSC Lille","D",3,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Sekou Mara","AJ Auxerre","M",4,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Isak Jansson","OGC Nice","M",5,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Terem Moffi","OGC Nice","F",6,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Fode Doucoure","Havre AC","D",7,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Gautier Lloris","Havre AC","D",8,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Stanis Idumbo","AS Monaco","M",9,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Timothy Weah","Olympique de Marseille","F",10,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Mamadou Sarr ","RC Strasbourg Alsace","D",11,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Robinio Vaz ","Olympique de Marseille","F",12,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Marius Courcoul","Angers SCO","M",13,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Ousmane Camara","Angers SCO","D",14,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Yassin Belkhdim","Angers SCO","M",15,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Prosper Peter","Angers SCO","F",16,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Tyler Morton","Olympique Lyonnais","M",17,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Khalis Merah","Olympique Lyonnais","M",18,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Senny Mayulu ","Paris Saint-Germain","M",19,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Goncalo Ramos","Paris Saint-Germain","F",20,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Matthieu Udol","RC Lens","D",21,4
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Samson Baidoo ","RC Lens","D",22,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Joao Neves","Paris Saint-Germain","M",23,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Habib Diallo","FC Metz","F",24,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Sadibou Sane","FC Metz","D",25,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Ibrahim Mbaye","Paris Saint-Germain","F",26,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Alexis Vossah","Toulouse FC","M",27,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Kendry Paez","RC Strasbourg Alsace","M",28,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Hamza Igamane","LOSC Lille","F",29,4
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Select Swatches Ligue 1 - Tie-Dye","Darryl Bakola","Olympique de Marseille","M",30,25
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Vanderson","AS Monaco","D",1,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Mohammed Salisu","AS Monaco","D",2,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Moses Simon","Paris FC","M",3,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Jeremie Boga","OGC Nice","M",4,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Hans Hateboer","Olympique Lyonnais","D",5,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Jonathan Ikone","Paris FC","F",6,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Mario Yepes","Paris Saint-Germain","D",8,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Souleymane Diawara ","Olympique de Marseille","D",9,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","George Weah ","Paris Saint-Germain","F",12,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Taye Taiwo ","Olympique de Marseille","D",13,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Andrey Santos","RC Strasbourg Alsace","M",14,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Fernando Morientes ","AS Monaco","F",15,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Gregory Coupet ","Olympique Lyonnais","G",16,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Jan Koller ","AS Monaco","F",17,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Leonardo","Paris Saint-Germain","M",18,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Diego Lugano","Paris Saint-Germain","D",21,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Mamadou Niang ","Olympique de Marseille","F",22,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Andreas Kopke ","Olympique de Marseille","G",23,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Andre Ayew","Olympique de Marseille","M",24,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Renan Lodi","Olympique de Marseille","D",25,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Patrick Kluivert ","LOSC Lille","F",26,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Sebastien Squillaci","AS Monaco","D",27,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Endrick","Olympique Lyonnais","F",28,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Sonny Anderson ","Olympique Lyonnais","F",29,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1","Cesar Azpilicueta","Olympique de Marseille","D",30,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Vanderson","AS Monaco","D",1,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Mohammed Salisu","AS Monaco","D",2,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Moses Simon","Paris FC","M",3,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Jeremie Boga","OGC Nice","M",4,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Hans Hateboer","Olympique Lyonnais","D",5,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Jonathan Ikone","Paris FC","F",6,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Mario Yepes","Paris Saint-Germain","D",8,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Souleymane Diawara ","Olympique de Marseille","D",9,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","George Weah ","Paris Saint-Germain","F",12,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Taye Taiwo ","Olympique de Marseille","D",13,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Andrey Santos","RC Strasbourg Alsace","M",14,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Fernando Morientes ","AS Monaco","F",15,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Gregory Coupet ","Olympique Lyonnais","G",16,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Jan Koller ","AS Monaco","F",17,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Leonardo","Paris Saint-Germain","M",18,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Diego Lugano","Paris Saint-Germain","D",21,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Mamadou Niang ","Olympique de Marseille","F",22,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Andreas Kopke ","Olympique de Marseille","G",23,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Andre Ayew","Olympique de Marseille","M",24,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Renan Lodi","Olympique de Marseille","D",25,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Patrick Kluivert ","LOSC Lille","F",26,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Sebastien Squillaci","AS Monaco","D",27,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Endrick","Olympique Lyonnais","F",28,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Sonny Anderson ","Olympique Lyonnais","F",29,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Black","Cesar Azpilicueta","Olympique de Marseille","D",30,1
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Vanderson","AS Monaco","D",1,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Mohammed Salisu","AS Monaco","D",2,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Moses Simon","Paris FC","M",3,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Jeremie Boga","OGC Nice","M",4,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Hans Hateboer","Olympique Lyonnais","D",5,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Jonathan Ikone","Paris FC","F",6,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Mario Yepes","Paris Saint-Germain","D",8,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Souleymane Diawara ","Olympique de Marseille","D",9,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","George Weah ","Paris Saint-Germain","F",12,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Taye Taiwo ","Olympique de Marseille","D",13,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Andrey Santos","RC Strasbourg Alsace","M",14,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Fernando Morientes ","AS Monaco","F",15,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Gregory Coupet ","Olympique Lyonnais","G",16,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Jan Koller ","AS Monaco","F",17,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Leonardo","Paris Saint-Germain","M",18,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Diego Lugano","Paris Saint-Germain","D",21,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Mamadou Niang ","Olympique de Marseille","F",22,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Andreas Kopke ","Olympique de Marseille","G",23,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Andre Ayew","Olympique de Marseille","M",24,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Renan Lodi","Olympique de Marseille","D",25,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Patrick Kluivert ","LOSC Lille","F",26,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Sebastien Squillaci","AS Monaco","D",27,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Endrick","Olympique Lyonnais","F",28,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Sonny Anderson ","Olympique Lyonnais","F",29,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Gold","Cesar Azpilicueta","Olympique de Marseille","D",30,10
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Vanderson","AS Monaco","D",1,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Mohammed Salisu","AS Monaco","D",2,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Moses Simon","Paris FC","M",3,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Jeremie Boga","OGC Nice","M",4,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Hans Hateboer","Olympique Lyonnais","D",5,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Jonathan Ikone","Paris FC","F",6,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Mario Yepes","Paris Saint-Germain","D",8,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Souleymane Diawara ","Olympique de Marseille","D",9,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","George Weah ","Paris Saint-Germain","F",12,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Taye Taiwo ","Olympique de Marseille","D",13,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Andrey Santos","RC Strasbourg Alsace","M",14,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Fernando Morientes ","AS Monaco","F",15,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Gregory Coupet ","Olympique Lyonnais","G",16,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Jan Koller ","AS Monaco","F",17,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Leonardo","Paris Saint-Germain","M",18,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Diego Lugano","Paris Saint-Germain","D",21,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Mamadou Niang ","Olympique de Marseille","F",22,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Andreas Kopke ","Olympique de Marseille","G",23,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Andre Ayew","Olympique de Marseille","M",24,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Renan Lodi","Olympique de Marseille","D",25,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Patrick Kluivert ","LOSC Lille","F",26,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Sebastien Squillaci","AS Monaco","D",27,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Endrick","Olympique Lyonnais","F",28,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Sonny Anderson ","Olympique Lyonnais","F",29,3
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Green","Cesar Azpilicueta","Olympique de Marseille","D",30,5
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Vanderson","AS Monaco","D",1,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Mohammed Salisu","AS Monaco","D",2,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Moses Simon","Paris FC","M",3,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Jeremie Boga","OGC Nice","M",4,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Hans Hateboer","Olympique Lyonnais","D",5,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Jonathan Ikone","Paris FC","F",6,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Mario Yepes","Paris Saint-Germain","D",8,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Souleymane Diawara ","Olympique de Marseille","D",9,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","George Weah ","Paris Saint-Germain","F",12,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Taye Taiwo ","Olympique de Marseille","D",13,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Andrey Santos","RC Strasbourg Alsace","M",14,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Fernando Morientes ","AS Monaco","F",15,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Gregory Coupet ","Olympique Lyonnais","G",16,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Jan Koller ","AS Monaco","F",17,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Leonardo","Paris Saint-Germain","M",18,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Diego Lugano","Paris Saint-Germain","D",21,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Mamadou Niang ","Olympique de Marseille","F",22,
"Soccer",2025,"Panini","Select Ligue 1 (25-26)","Signatures Ligue 1 - Peacock","Andreas Kopke ","Olympique de Marseille","G",23,
